year,word,lemmatized_word
2020,menaje,menaje
2020,limpieza,limpiecer
2020,hogar,hogar
2020,bosque,bosque
2020,verde,verde
2020,puso,poner
2020,marcha,marcha
2020,colaboración,colaboración
2020,proveedor,proveedor
2020,sp,sp
2020,berner,berner
2020,hace,hacer
2020,añosestas,añosesta
2020,iniciativas,iniciativa
2020,enmarcan,enmarcar
2020,ambicioso,ambicioso
2020,proyecto,proyecto
2020,cuyo,cuyo
2020,objetivo,objetivo
2020,repensar,repensar
2020,función,función
2020,plástico,plástico
2020,procesos,proceso
2020,cadena,cadén
2020,agroalimentaria,agroalimentario
2020,proveedores,proveedor
2020,avanzar,avanzar
2020,hacia,hacia
2020,objetivos,objetivo
2020,economía,economía
2020,circular,circular
2020,fomentar,fomentar
2020,desarrollo,desarrollo
2020,nuevos,nuevo
2020,materiales,material
2020,envase,envasir
2020,parte,parte
2020,fundamental,fundamental
2020,proceso,proceso
2020,auditoría,auditoer
2020,itene,itenir
2020,instituto,instituto
2020,tecnológico,tecnológico
2020,embalaje,embalaje
2020,transporte,transporte
2020,logística,logístico
2020,realizado,realizado
2020,envases,envase
2020,actualmente,actualmente
2020,utiliza,utilizar
2020,compañía,compañía
2020,productos,producto
2020,recomendados,recomendado
2020,llevado,llevado
2020,aprobar,aprobar
2020,estrategia,estrategia
2020,llamada,llamado
2020,internamente,internamente
2020,reducción,reducción
2020,plástico,plástico
2020,acciones,acción
2020,objetivo,objetivo
2020,llegar,llegar
2020,2025,2025
2020,cumplido,cumplido
2020,triple,triple
2020,objetivo,objetivo
2020,reducir,reducir
2020,porcentaje,porcentaje
2020,plástico,plástico
2020,envases,envase
2020,marca,marca
2020,propia,propio
2020,eliminando,eliminar
2020,añada,añado
2020,valor,valor
2020,incorporando,incorporar
2020,material,material
2020,reciclado,reciclado
2020,etc,etc
2020,reciclables,reciclabl
2020,compostables,compostabl
2020,misma,mismo
2020,fecha,fecha
2020,compañía,compañía
2020,actualmente,actualmente
2020,separa,separar
2020,envía,envíar
2020,reciclar,reciclar
2020,porcentaje,porcentaje
2020,residuos,residuo
2020,plásticos,plástico
2020,genera,generar
2020,alcance,alcance
2020,porcentaje,porcentaje
2020,mismo,mismo
2020,horizonte,horizonte
2020,temporal,temporal
2020,evitando,evitar
2020,dichos,dicho
2020,residuos,residuo
2020,conviertan,convertir
2020,desperdicioinversión,desperdicioinversión
2020,millones,millón
2020,euros,euros
2020,2020,2020
2020,impulsar,impulsar
2020,futuropara,futuropara
2020,consolidar,consolidar
2020,desarrollo,desarrollo
2020,sentar,sentar
2020,bases,base
2020,futuro,futuro
2020,compañía,compañía
2020,va,ir
2020,seguir,seguir
2020,impulsando,impulsar
2020,plan,plan
2020,transformación,transformación
2020,2023,2023
2020,ello,él
2020,previsto,previsto
2020,invertir,invertir
2020,millones,millón
2020,2020,2020
2020,destinará,destinar
2020,principalmente,principalmente
2020,apertura,apertura
2020,nuevos,nuevo
2020,supermercados,supermercado
2020,españa,españa
2020,portugal,portugal
2020,reforma,reforma
2020,supermercados,supermercado
2020,adecuarlos,adecuarlo
2020,nuevo,nuevo
2020,modelo,modelo
2020,tienda,tiendar
2020,eficiente,eficiente
2020,tienda,tiendar
2020,seguir,seguir
2020,desarrollando,desarrollar
2020,proyecto,proyecto
2020,frescos,fresco
2020,global,global
2020,implantación,implantación
2020,nueva,nuevo
2020,sección,sección
2020,listo,listo
2020,comerpronto,comerpronto
2020,comer,comer
2020,supermercados,supermercado
2020,largo,largo
2020,añoasimismo,añoasimismo
2020,previsto,previsto
2020,seguir,seguir
2020,reforzando,reforzar
2020,optimizando,optimizar
2020,red,red
2020,logística,logístico
2020,reforma,reforma
2020,inauguración,inauguración
2020,nuevos,nuevo
2020,bloques,bloque
2020,logísticos,logístico
2020,seguirá,seguir
2020,destinando,destinar
2020,importantes,importante
2020,recursos,recurso
2020,transformación,transformación
2020,digital,digital
2020,retos,reto
2020,compañía,compañía
2020,apertura,apertura
2020,nuevo,nuevo
2020,almacén,almacén
2020,online,online
2020,colmena,colmena
2020,getafe,getafe
2020,madrid,madrid
2020,ello,él
2020,compañía,compañía
2020,creará,crear
2020,puestos,puesto
2020,trabajo,trabajar
2020,estables,estable
2020,calidad,calidad
2020,2020,2020
2020,españa,españa
2020,portugalel,portugalel
2020,presidente,presidente
2020,juan,juan
2020,roig,roig
2020,manifestado,manifestado
2020,2019,2019
2020,eljefe,eljefe
2020,siempre,siempre
2020,faro,faro
2020,seguido,seguido
2020,consolidando,consolidar
2020,brutal,brutal
2020,transformación,transformación
2020,inmersa,inmerso
2020,alcanzado,alcanzado
2020,hito,hitir
2020,histórico,histórico
2020,cuantos,cuanto
2020,formamos,formar
2020,compañía,compañía
2020,internacionalización,internacionalización
2020,portugal,portugal
2020,pasado,pasado
2020,mes,mes
2020,julio,julio
2020,retos,reto
2020,aún,aún
2020,delante,delante
2020,podría,poder
2020,conseguir,conseguir
2020,verdadera,verdadero
2020,fuerza,fuerza
2020,transformación,transformación
2020,personas,persona
2020,portugal,portugal
2020,talento,talento
2020,esfuerzo,esfuerzo
2020,liderazgo,liderazgo
2020,construyendo,construir
2020,empresa,empresa
2020,cada,cada
2020,vez,vez
2020,consciente,consciente
2020,papel,papel
2020,contribuir,contribuir
2020,mejorar,mejorar
2020,entorno,entorno
2020,social,social
2020,económico,económico
2020,produciendo,producir
2020,forma,forma
2020,eficiente,eficiente
2020,responsable,responsable
2020,generar,generar
2020,prosperidad,prosperidad
2020,compartida,compartido
2020,compromiso,compromiso
2020,irrenunciable,irrenunciable
2020,formamos,formar
2020,marcado,marcado
2020,2020,2020
2020,reto,reto
2020,claro,claro
2020,dar,dar
2020,cuidar,cuidar
2020,planetaproyecto,planetaproyecto
2020,legado,legado
2020,juan,juan
2020,roig,roig
2020,hortensia,hortensiar
2020,herreroigualmente,herreroigualmente
2020,juan,juan
2020,roig,roig
2020,procedido,procedido
2020,detallar,detallar
2020,cómo,cómo
2020,comparten,compartir
2020,reinvierten,reinviertar
2020,sociedad,sociedad
2020,vicepresidenta,vicepresidento
2020,hortensia,hortensiar
2020,herrero,herrero
2020,parte,parte
2020,importante,importante
2020,dividendos,dividendo
2020,patrimonio,patrimonio
2020,personal,personal
2020,millones,millón
2020,euros,euros
2020,2019,2019
2020,través,través
2020,proyecto,proyecto
2020,legado,legado
2020,diferentes,diferente
2020,iniciativas,iniciativa
2020,emprendimiento,emprendimiento
2020,formación,formación
2020,deporte,deporte
2020,entretenimiento,entretenimiento
2020,arte,arte
2020,cultura,cultura
2020,previsión,previsión
2020,millones,millón
2020,2020este,2020este
2020,compromiso,compromiso
2020,inició,iniciar
2020,hace,hacer
2020,década,décado
2020,nace,nacer
2020,convencimiento,convencimiento
2020,parte,parte
2020,ambos,ambos
2020,verdadero,verdadero
2020,éxito,éxito
2020,parte,parte
2020,generosidad,generosidad
2020,compartir,compartir
2020,poner,poner
2020,servicio,servicio
2020,demás,demá
2020,conocimientos,conocimiento
2020,recursos,recurso
2020,cada,cada
2020,dispone,disponer
2020,caso,caso
2020,través,través
2020,marina,marino
2020,empresas,empresa
2020,fundación,fundación
2020,trinidad,trinidad
2020,alfonso,alfonso
2020,valencia,valencia
2020,basket,basket
2020,club,club
2020,lálqueria,lálquerio
2020,basket,basket
2020,licampa,licampa
2020,valencia,valencia
2020,arena,arena
2020,fundación,fundación
2020,hortensia,hortensiar
2020,herrero,herrero
2020,otrosjuan,otrosjuan
2020,roig,roig
2020,presidente,presidente
2020,tras,tras
2020,celebración,celebración
2020,rueda,rodar
2020,prensa,prensa
2020,2019juan,2019juan
2020,roig,roig
2020,miembros,miembro
2020,comité,comité
2020,dirección,dirección
2020,zona,zona
2020,mesas,mesa
2020,sillas,silla
2020,nuevo,nuevo
2020,modelo,modelo
2020,modelo,modelo
2020,tienda,tiendar
2020,eficiente,eficiente
2020,memoria,memorio
2020,anual,anual
2020,2019descargar,2019descargar
2020,imagen,imagen
2020,cabecera,cabecerar
2020,juan,juan
2020,roig,roig
2020,miembros,miembro
2020,comité,comité
2020,dirección,dirección
2020,zona,zona
2020,mesas,mesa
2020,sillas,silla
2020,nuevo,nuevo
2020,modelo,modelo
2020,modelo,modelo
2020,tienda,tiendar
2020,eficiente,eficiente
2020,informa,informar
2020,adoptan,adoptar
2020,siguientes,siguiente
2020,medidas,medida
2020,entrarán,entrar
2020,vigor,vigor
2020,mañana,mañana
2020,lunes,lunes
2020,marzo,marzo
2020,2020,2020
2020,nuevas,nuevo
2020,medidas,medida
2020,vigor,vigor
2020,enlace,enlace
2020,recomendaciones,recomendación
2020,generales,general
2020,clientesse,clientesse
2020,informará,informar
2020,clientes,cliente
2020,recomendaciones,recomendación
2020,generales,general
2020,acudir,acudir
2020,realizar,realizar
2020,acto,acto
2020,compra,compra
2020,través,través
2020,miembros,miembro
2020,plantilla,plantilla
2020,medio,medio
2020,cartelería,carteleer
2020,megafonía,megafonía
2020,redes,red
2020,sociales,social
2020,recomendaciones,recomendación
2020,estánacudir,estánacudir
2020,solamente,solamente
2020,persona,persona
2020,realizar,realizar
2020,compra,compra
2020,familia,familia
2020,niños,niño
2020,gruposno,gruposno
2020,acudir,acudir
2020,realizar,realizar
2020,compra,compra
2020,personas,persona
2020,formen,formir
2020,parte,parte
2020,grupos,grupo
2020,riesgo,riesgo
2020,ancianos,anciano
2020,personas,persona
2020,enfermedades,enfermedad
2020,crónicasespaciar,crónicasespaciar
2020,compra,compra
2020,largo,largo
2020,día,día
2020,hora,hora
2020,apertura,apertura
2020,establecimiento,establecimiento
2020,ello,él
2020,garantía,garantir
2020,poder,poder
2020,atender,atender
2020,clientes,cliente
2020,cada,cada
2020,día,día
2020,solidaridad,solidaridad
2020,realizar,realizar
2020,compra,compra
2020,agilidad,agilidad
2020,rapidezno,rapidezno
2020,almacenar,almacenar
2020,innecesariamente,innecesariamente
2020,productos,producto
2020,suministro,suministro
2020,productos,producto
2020,primera,primero
2020,necesidad,necesidad
2020,garantizadopagar,garantizadopagar
2020,preferentemente,preferentemente
2020,tarjeta,tarjeta
2020,evitar,evitar
2020,uso,uso
2020,dinero,dinero
2020,efectivola,efectivolo
2020,responsabilidad,responsabilidad
2020,última,último
2020,cumplir,cumplir
2020,recomendaciones,recomendación
2020,distancia,distancia
2020,aforo,aforo
2020,máximo,máximo
2020,etc,etc
2020,implantadas,implantada
2020,recae,recaer
2020,propias,propio
2020,personas,persona
2020,deben,deber
2020,respetarlas,respetar él
2020,así,así
2020,utilizar,utilizar
2020,guantes,guant
2020,manipular,manipular
2020,productos,producto
2020,perecederos,perecedero
2020,disposición,disposición
2020,centro,centro
2020,medidas,medida
2020,supermercadosaforo,supermercadosaforo
2020,controlará,controlar
2020,aforo,aforo
2020,supermercados,supermercado
2020,señalizará,señalizacer
2020,distancia,distancia
2020,mínima,mínimo
2020,exigida,exigido
2020,personasla,personaslar
2020,responsabilidad,responsabilidad
2020,ordenar,ordenar
2020,aforo,aforo
2020,interior,interior
2020,tienda,tiendar
2020,responsable,responsable
2020,establecimiento,establecimiento
2020,caso,caso
2020,persona,persona
2020,agente,agente
2020,seguridad,seguridad
2020,privada,privado
2020,designado,designado
2020,élcada,élcado
2020,establecimiento,establecimiento
2020,concretado,concretado
2020,aforo,aforo
2020,máximo,máximo
2020,garantice,garantizar
2020,distancia,distancia
2020,preventiva,preventivo
2020,metro,metro
2020,cualquier,cualquiera
2020,persona,persona
2020,asimismo,asimismo
2020,contará,contar
2020,aforo,aforo
2020,máximo,máximo
2020,permitido,permitido
2020,cumpliendo,cumplir
2020,normativa,normativo
2020,forma,forma
2020,permitirá,permitir
2020,acceso,acceso
2020,vez,vez
2020,completo,completo
2020,dicho,decir
2020,aforo,aforo
2020,mientras,mientras
2020,abandonen,abandonir
2020,establecimiento,establecimiento
2020,clientes,cliente
2020,vía,vía
2020,pública,público
2020,acceso,acceso
2020,cada,cada
2020,supermercado,supermercado
2020,marcada,marcado
2020,distancia,distancia
2020,mínima,mínimo
2020,metro,metro
2020,personas,persona
2020,esperen,esperar
2020,turno,turno
2020,entrada,entrada
2020,puertas,puerta
2020,supermercados,supermercado
2020,deberá,deber
2020,respetarse,respetar él
2020,poder,poder
2020,acceder,acceder
2020,mismointerior,mismointerior
2020,local,local
2020,garantizará,garantizar
2020,separación,separación
2020,mínima,mínimo
2020,metro,metro
2020,clientes,cliente
2020,recomendaciones,recomendación
2020,personal,personal
2020,establecimiento,establecimiento
2020,apoyo,apoyo
2020,carteles,cartel
2020,reforzando,reforzar
2020,medidas,medida
2020,marcados,marcado
2020,límites,límite
2020,metro,metro
2020,suelo,suelo
2020,sección,sección
2020,pescadería,pescadeer
2020,líneas,línea
2020,cajashorario,cajashorario
2020,horario,horario
2020,apertura,apertura
2020,horas,hora
2020,si,si
2020,bien,bien
2020,dada,dar
2020,excepcionalidad,excepcionalidad
2020,situación,situación
2020,irá,ir
2020,adaptando,adaptar
2020,circunstancias,circunstancia
2020,cambiantes,cambiant
2020,modificaciones,modificación
2020,llevarse,llevar él
2020,cabo,cabo
2020,comunicadas,comunicado
2020,cada,cada
2020,momento,momento
2020,abastecimiento,abastecimiento
2020,surtidolas,surtidola
2020,tiendas,tienda
2020,permanecerán,permanecer
2020,abastecidas,abastecer
2020,reforzando,reforzar
2020,garantizando,garantizar
2020,suministro,suministro
2020,productos,producto
2020,básicos,básico
2020,primera,primero
2020,necesidad,necesidad
2020,clientes,cliente
2020,puedan,poder
2020,realizar,realizar
2020,compra,compra
2020,diariacon,diariacon
2020,objetivo,objetivo
